canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
Cc1cccn2c1nc1c3ccccc3nc(-c3cccs3)c12,CHEMBL5413499,IC50,nM,7250.0,CHEMBL4296305,IC50,uM,7.25,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
Clc1ccc(-c2nc3ccccc3c3nc4ccccn4c23)cc1,CHEMBL5422628,IC50,nM,8520.0,CHEMBL4296305,IC50,uM,8.52,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1cc(-c2nc3ccccc3c3nc4ccccn4c23)cc(OC)c1OC,CHEMBL5395724,IC50,nM,3750.0,CHEMBL4296305,IC50,uM,3.75,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1ccc(-c2nc3ccccc3c3nc4ccccn4c23)cc1OC,CHEMBL5407977,IC50,nM,5250.0,CHEMBL4296305,IC50,uM,5.25,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CHEMBL65,IC50,nM,9200.0,CHEMBL4296305,IC50,uM,9.2,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
Cc1cccn2c1nc1c3ccccc3nc(-c3ccccc3)c12,CHEMBL5431960,IC50,nM,12750.0,CHEMBL4296305,IC50,uM,12.75,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
Cc1ccc(-c2nc3ccccc3c3nc4c(C)cccn4c23)cc1,CHEMBL5434027,IC50,nM,15060.0,CHEMBL4296305,IC50,uM,15.06,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
Cc1cccn2c1nc1c3ccccc3nc(-c3ccc(Cl)cc3)c12,CHEMBL5427724,IC50,nM,12500.0,CHEMBL4296305,IC50,uM,12.5,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
Cc1cccn2c1nc1c3ccccc3nc(-c3cccs3)c12,CHEMBL5413499,IC50,nM,14900.0,CHEMBL4296305,IC50,uM,14.9,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1cc(-c2nc3ccccc3c3nc4ccccn4c23)cc(OC)c1OC,CHEMBL5395724,IC50,nM,6500.0,CHEMBL4296305,IC50,uM,6.5,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1ccc(-c2nc3ccccc3c3nc4ccccn4c23)cc1OC,CHEMBL5407977,IC50,nM,11950.0,CHEMBL4296305,IC50,uM,11.95,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CHEMBL65,IC50,nM,21920.0,CHEMBL4296305,IC50,uM,21.92,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1cc(-c2nc3ccccc3c3nc4ccccn4c23)cc(OC)c1OC,CHEMBL5395724,IC50,nM,8750.0,CHEMBL4296305,IC50,uM,8.75,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
CCCCCCCCCCCCCCCC#CC(=O)O,CHEMBL2153502,IC50,nM,5300.0,CHEMBL4296305,IC50,uM,5.3,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
COc1cc2c3c(c1)Oc1c(OC)c(OC)c(OC)c4c1C(Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@H]3N(C)CC2)N(C)CC4,CHEMBL5630726,IC50,nM,50000.0,CHEMBL4296305,IC50,uM,50.0,DNA topoisomerase I,Leishmania donovani (strain BPK282A1)
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL446452,Kd,nM,380000.0,CHEMBL4296319,Kd,10'-4M,3.8,DNA topoisomerase type IB small subunit,Leishmania donovani (strain BPK282A1)
COc1ccccc1C1CC(=O)Nc2nc(N3CCCCC3)sc21,CHEMBL3443461,IC50,nM,54773.9,CHEMBL4662923,pIC50,,4.26142635908081,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1ccccc1C1CC(=O)Nc2nc(N3CCCCC3)sc21,CHEMBL3443461,IC50,nM,48535.79,CHEMBL4662923,pIC50,,4.31393786829746,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1OC,CHEMBL3443502,IC50,nM,81460.67,CHEMBL4662923,pIC50,,4.08905202221462,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1OC,CHEMBL3443502,IC50,nM,74997.63,CHEMBL4662923,pIC50,,4.12495243510561,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
O=C1CC(c2ccccc2Br)c2sc(N3CCOCC3)nc2N1,CHEMBL3443503,IC50,nM,92200.55,CHEMBL4662923,pIC50,,4.03526648294591,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
CC(C)Oc1ccccc1C1CC(=O)Nc2nc(N3CCOCC3)sc21,CHEMBL3443504,IC50,nM,86354.51,CHEMBL4662923,pIC50,,4.06371496488456,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
CC(C)Oc1ccccc1C1CC(=O)Nc2nc(N3CCOCC3)sc21,CHEMBL3443504,IC50,nM,89732.93,CHEMBL4662923,pIC50,,4.04704816583551,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N4CCOCC4)sc32)c1OC,CHEMBL3444390,IC50,nM,85802.22,CHEMBL4662923,pIC50,,4.06650148009433,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N4CCOCC4)sc32)c1OC,CHEMBL3444390,IC50,nM,90964.34,CHEMBL4662923,pIC50,,4.04112883799201,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N)sc32)c1OC,CHEMBL3444410,IC50,nM,45341.23,CHEMBL4662923,pIC50,,4.34350673350997,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COc1cccc(C2CC(=O)Nc3nc(N)sc32)c1OC,CHEMBL3444410,IC50,nM,44966.76,CHEMBL4662923,pIC50,,4.34710842679581,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COCc1nc2cc(NCc3ccncc3)ccc2o1,CHEMBL3468912,IC50,nM,50324.1,CHEMBL4662923,pIC50,,4.29822402221307,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
COCc1nc2cc(NCc3ccncc3)ccc2o1,CHEMBL3468912,IC50,nM,60439.46,CHEMBL4662923,pIC50,,4.21867944369868,"Ubiquitin-activating enzyme e1, putative",Leishmania donovani (strain BPK282A1)
CCCCCc1ccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)cc1,CHEMBL20922,Ki,nM,338.84,CHEMBL4614,Log 1/Ki,,6.47,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(C(O)c2ccccc2)c1,CHEMBL21051,Ki,nM,42657.95,CHEMBL4614,Log 1/Ki,,4.37,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL20874,Ki,nM,1949.84,CHEMBL4614,Log 1/Ki,,5.71,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCCCCCCCc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL21254,Ki,nM,72.44,CHEMBL4614,Log 1/Ki,,7.14,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(CO)c2)c1,CHEMBL441503,Ki,nM,645.65,CHEMBL4614,Log 1/Ki,,6.19,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC(C)c1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,CHEMBL20227,Ki,nM,173.78,CHEMBL4614,Log 1/Ki,,6.76,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1,CHEMBL6671,Ki,nM,75.86,CHEMBL4614,Log 1/Ki,,7.12,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccccc2)c1,CHEMBL7357,Ki,nM,1905.46,CHEMBL4614,Log 1/Ki,,5.72,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(OCC23CC4CC(CC(C4)C2)C3)c1,CHEMBL281618,Ki,nM,3090.3,CHEMBL4614,Log 1/Ki,,5.51,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(Cl)c2)c1,CHEMBL417461,Ki,nM,223.87,CHEMBL4614,Log 1/Ki,,6.65,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(SCc2ccc(Cl)cc2)c1,CHEMBL21077,Ki,nM,109.65,CHEMBL4614,Log 1/Ki,,6.96,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCCCCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL280726,Ki,nM,977.24,CHEMBL4614,Log 1/Ki,,6.01,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Cc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,CHEMBL20480,Ki,nM,426.58,CHEMBL4614,Log 1/Ki,,6.37,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(-c3ccccc3)c2)c1,CHEMBL20424,Ki,nM,16.98,CHEMBL4614,Log 1/Ki,,7.77,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(C(N)=O)c1,CHEMBL20911,Ki,nM,117489.76,CHEMBL4614,Log 1/Ki,,3.93,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,CHEMBL282932,Ki,nM,125.89,CHEMBL4614,Log 1/Ki,,6.9,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(CNc2cc(C(N)=O)cc(C(N)=O)c2)c1,CHEMBL20368,Ki,nM,512.86,CHEMBL4614,Log 1/Ki,,6.29,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(C#N)c2)c1,CHEMBL283740,Ki,nM,177.83,CHEMBL4614,Log 1/Ki,,6.75,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCCCCc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL20587,Ki,nM,20.89,CHEMBL4614,Log 1/Ki,,7.68,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,Ki,nM,0.1288,CHEMBL4614,Log 1/Ki,,9.89,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(C[Se]c2ccccc2)c1,CHEMBL20224,Ki,nM,275.42,CHEMBL4614,Log 1/Ki,,6.56,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(SCc2ccccc2)c1,CHEMBL20975,Ki,nM,223.87,CHEMBL4614,Log 1/Ki,,6.65,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL268356,Ki,nM,112201.85,CHEMBL4614,Log 1/Ki,,3.95,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL20129,Ki,nM,302.0,CHEMBL4614,Log 1/Ki,,6.52,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL7130,Ki,nM,1202.26,CHEMBL4614,Log 1/Ki,,5.92,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1,CHEMBL268914,Ki,nM,6025.6,CHEMBL4614,Log 1/Ki,,5.22,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,CHEMBL418741,Ki,nM,151.36,CHEMBL4614,Log 1/Ki,,6.82,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC(C)(C)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL267692,Ki,nM,5754.4,CHEMBL4614,Log 1/Ki,,5.24,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cc(Cl)c(Cl)cc2Cl)c1,CHEMBL282044,Ki,nM,69.18,CHEMBL4614,Log 1/Ki,,7.16,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(S(N)(=O)=O)c1,CHEMBL266734,Ki,nM,363078.05,CHEMBL4614,Log 1/Ki,,3.44,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(CSc2ccccc2)c1,CHEMBL21031,Ki,nM,407.38,CHEMBL4614,Log 1/Ki,,6.39,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL21032,Ki,nM,3981.07,CHEMBL4614,Log 1/Ki,,5.4,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2cccc(C(F)(F)F)c2)c1,CHEMBL20628,Ki,nM,251.19,CHEMBL4614,Log 1/Ki,,6.6,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc3ccccc23)c1,CHEMBL20466,Ki,nM,39.81,CHEMBL4614,Log 1/Ki,,7.4,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1ccccc1,CHEMBL6742,Ki,nM,12589.25,CHEMBL4614,Log 1/Ki,,4.9,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(CNc2ccc(S(N)(=O)=O)cc2)c1,CHEMBL21258,Ki,nM,758.58,CHEMBL4614,Log 1/Ki,,6.12,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL266319,Ki,nM,22908.68,CHEMBL4614,Log 1/Ki,,4.64,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL6755,Ki,nM,39810.72,CHEMBL4614,Log 1/Ki,,4.4,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc([N+](=O)[O-])c1,CHEMBL20861,Ki,nM,10000.0,CHEMBL4614,Log 1/Ki,,5.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL282677,Ki,nM,38018.94,CHEMBL4614,Log 1/Ki,,4.42,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(CNc2ccc(Cl)cc2)c1,CHEMBL20393,Ki,nM,660.69,CHEMBL4614,Log 1/Ki,,6.18,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(O)c1,CHEMBL278587,Ki,nM,53703.18,CHEMBL4614,Log 1/Ki,,4.27,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCCCCCCCCCCCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,CHEMBL414610,Ki,nM,5888.44,CHEMBL4614,Log 1/Ki,,5.23,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC(=O)Nc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,CHEMBL20812,Ki,nM,75.86,CHEMBL4614,Log 1/Ki,,7.12,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(NC(N)=O)c2)c1,CHEMBL20528,Ki,nM,91.2,CHEMBL4614,Log 1/Ki,,7.04,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1,CHEMBL6948,Ki,nM,2187.76,CHEMBL4614,Log 1/Ki,,5.66,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CS(=O)(=O)c1ccc2nc(N)sc2c1,CHEMBL432942,IC50,nM,1790000.0,CHEMBL4614,IC50,uM,1790.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc2c(Cl)cccc2s1,CHEMBL1413383,IC50,nM,1390000.0,CHEMBL4614,IC50,uM,1390.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nnc(CCC(=O)c2cccs2)s1,CHEMBL1650287,IC50,nM,139000.0,CHEMBL4614,IC50,uM,139.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nnc(-c2cc(=O)c3ccccc3o2)s1,CHEMBL1650283,IC50,nM,1300000.0,CHEMBL4614,IC50,uM,1300.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
O=Cc1c[nH]c2ccccc12,CHEMBL147741,IC50,nM,2000000.0,CHEMBL4614,IC50,uM,2000.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1ccc2nc(N)nc(N)c2c1,CHEMBL6885,Kd,nM,83980.0,CHEMBL4614,Kd,uM,83.98,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2cc(NCc3ccc(O)cc3)ccc2n1,CHEMBL174153,Kd,nM,1020.0,CHEMBL4614,Kd,uM,1.02,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)cc1,CHEMBL546890,Kd,nM,1580.0,CHEMBL4614,Kd,uM,1.58,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2cc(NCCn3c(C(F)(F)F)nc4cc(Cl)c(Cl)cc43)ccc2n1,CHEMBL3410464,Kd,nM,752.0,CHEMBL4614,Kd,uM,0.752,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2cc(NCc3ccc([N+](=O)[O-])cc3)ccc2n1,CHEMBL3410463,Kd,nM,241.0,CHEMBL4614,Kd,uM,0.241,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2cc([N+](=O)[O-])ccc2n1,CHEMBL1883668,Kd,nM,15810.0,CHEMBL4614,Kd,uM,15.81,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccccc2)NC(=O)N1,CHEMBL4743204,IC50,nM,380.0,CHEMBL4614,IC50,uM,0.38,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc(C)cc2)NC(=O)N1,CHEMBL4750040,IC50,nM,1910.0,CHEMBL4614,IC50,uM,1.91,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)cc1,CHEMBL4754677,IC50,nM,1630.0,CHEMBL4614,IC50,uM,1.63,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1,CHEMBL4791810,IC50,nM,250.0,CHEMBL4614,IC50,uM,0.25,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc(Cl)cc2)NC(=O)N1,CHEMBL4748158,IC50,nM,190.0,CHEMBL4614,IC50,uM,0.19,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,CHEMBL4759800,IC50,nM,810.0,CHEMBL4614,IC50,uM,0.81,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,CHEMBL4783671,IC50,nM,530.0,CHEMBL4614,IC50,uM,0.53,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL4748139,IC50,nM,210.0,CHEMBL4614,IC50,uM,0.21,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(CC(C)C)C(=O)O,CHEMBL4752301,IC50,nM,130.0,CHEMBL4614,IC50,uM,0.13,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(Cc1cc2ccccc2[nH]1)C(=O)O,CHEMBL4761589,IC50,nM,180.0,CHEMBL4614,IC50,uM,0.18,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(Cc1ccccc1)C(=O)O,CHEMBL4779765,IC50,nM,140.0,CHEMBL4614,IC50,uM,0.14,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC(=O)CNC(CCC(=O)O)C(=O)O,CHEMBL4745475,IC50,nM,100.0,CHEMBL4614,IC50,uM,0.1,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,20500.0,CHEMBL4614,IC50,uM,20.5,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2nc(CNc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)cnc2n1,CHEMBL2178604,Ki,nM,4000.0,CHEMBL4614,Ki,uM,4.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
O=C(O)C1CCN(C(=O)c2ccc(Nc3cnc4cc(C(F)(F)F)ccc4n3)cc2)CC1,CHEMBL4763597,Ki,nM,40000.0,CHEMBL4614,Ki,uM,40.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1cc(C(F)(F)F)cc2nc(-c3ccccc3)c(Nc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)nc12,CHEMBL4776197,Ki,nM,17000.0,CHEMBL4614,Ki,uM,17.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCOC(=O)c1nc2ccccc2nc1Nc1ccc(C(=O)N2CCC(C(=O)OC)CC2C(=O)OC)cc1,CHEMBL4783402,Ki,nM,75000.0,CHEMBL4614,Ki,uM,75.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,Ki,nM,120.0,CHEMBL4614,Ki,uM,0.12,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2cc(CNc3ccc(Cl)c(Cl)c3)ccc2n1,CHEMBL533684,IC50,nM,25.0,CHEMBL4614,IC50,uM,0.025,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c(CCCCc2ccccc2)c(/C=C/c2ccc([N+](=O)[O-])cc2)n1,CHEMBL2005041,IC50,nM,360.0,CHEMBL4614,IC50,uM,0.36,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,CHEMBL172782,IC50,nM,100000.0,CHEMBL4614,IC50,uM,100.0,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL426,IC50,nM,30.0,CHEMBL4614,IC50,uM,0.03,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL1232702,IC50,nM,260.0,CHEMBL4614,IC50,uM,0.26,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL1232399,IC50,nM,620.0,CHEMBL4614,IC50,uM,0.62,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COC(=O)C1CCN(C(=O)c2ccc(N(CCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL2178602,IC50,nM,1210.0,CHEMBL4614,IC50,uM,1.21,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cn2)CC1,CHEMBL2178600,IC50,nM,1360.0,CHEMBL4614,IC50,uM,1.36,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
Nc1nc(N)c2nc(CNc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)cnc2n1,CHEMBL2178604,IC50,nM,600.0,CHEMBL4614,IC50,uM,0.6,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
NC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL2178599,IC50,nM,1110.0,CHEMBL4614,IC50,uM,1.11,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
CCOC(=O)C1CCCN1C(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1,CHEMBL5182291,IC50,nM,1210.0,CHEMBL4614,IC50,uM,1.21,Bifunctional dihydrofolate reductase-thymidylate synthase,Leishmania major
