assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
B,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,CHEMBL424707,IC50,nM,19400.0,CHEMBL4188,IC50,uM,19.4,Rhodesain,Trypanosoma brucei rhodesiense
B,Clc1ccc2c(NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,CHEMBL73160,IC50,nM,7400.0,CHEMBL4188,IC50,uM,7.4,Rhodesain,Trypanosoma brucei rhodesiense
B,CC1(C)CCc2c(nc3cc(Cl)ccc3c2NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC(C)(C)CC3)C1,CHEMBL3813885,IC50,nM,26600.0,CHEMBL4188,IC50,uM,26.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CC1CCc2c(nc3ccc([N+](=O)[O-])cc3c2NCCCCCCNc2c3c(nc4ccc([N+](=O)[O-])cc24)CC(C)CC3)C1,CHEMBL3814557,IC50,nM,5800.0,CHEMBL4188,IC50,uM,5.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC1CCc2nc3ccccc3c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCC(C)C4)c2C1,CHEMBL4103108,IC50,nM,26600.0,CHEMBL4188,IC50,uM,26.6,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC1CCc2nc3cc(Cl)ccc3c(NCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCC(OCC)C4)c2C1,CHEMBL3814548,IC50,nM,13300.0,CHEMBL4188,IC50,uM,13.3,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1ccc2nc3c(c(NCCCCCCCCCNc4c5c(nc6ccc(OC)cc46)CCCC5)c2c1)CCCC3,CHEMBL3815015,IC50,nM,18100.0,CHEMBL4188,IC50,uM,18.1,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cccc2cccnc12,CHEMBL4226632,IC50,nM,800.0,CHEMBL4188,IC50,nM,800.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,CHEMBL4244085,IC50,nM,560.0,CHEMBL4188,IC50,uM,0.56,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1,CHEMBL4249696,IC50,nM,140.0,CHEMBL4188,IC50,uM,0.14,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1,CHEMBL4237990,IC50,nM,110.0,CHEMBL4188,IC50,uM,0.11,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,CHEMBL4242138,IC50,nM,150.0,CHEMBL4188,IC50,uM,0.15,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,CHEMBL4247707,IC50,nM,150.0,CHEMBL4188,IC50,uM,0.15,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4238441,IC50,nM,30.0,CHEMBL4188,IC50,uM,0.03,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4244656,IC50,nM,20.0,CHEMBL4188,IC50,uM,0.02,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,CHEMBL4248915,IC50,nM,800.0,CHEMBL4188,IC50,uM,0.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4240920,IC50,nM,590.0,CHEMBL4188,IC50,uM,0.59,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,CHEMBL4245127,IC50,nM,145.0,CHEMBL4188,IC50,uM,0.145,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4251480,IC50,nM,30.0,CHEMBL4188,IC50,uM,0.03,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,CHEMBL4250264,IC50,nM,1130.0,CHEMBL4188,IC50,uM,1.13,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/[C@@H](O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4246909,IC50,nM,15100.0,CHEMBL4188,IC50,uM,15.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CCOC(=O)/C=C/[C@@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4242650,IC50,nM,9500.0,CHEMBL4188,IC50,uM,9.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL380076,Ki,nM,1200.0,CHEMBL4188,Ki,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL382388,Ki,nM,1100.0,CHEMBL4188,Ki,uM,1.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL378288,Ki,nM,2300.0,CHEMBL4188,Ki,uM,2.3,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1[C@H](C(=O)OCc2ccccc2)[C@H]1C(=O)OCc1ccccc1,CHEMBL378902,Ki,nM,2800.0,CHEMBL4188,Ki,uM,2.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1[C@@H](C(=O)OCc2ccccc2)[C@@H]1C(=O)OCc1ccccc1,CHEMBL4279254,Ki,nM,1700.0,CHEMBL4188,Ki,uM,1.7,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@@H](C(=O)OCc2ccccc2)[C@@H]1C(=O)OCc1ccccc1,CHEMBL4289948,Ki,nM,15200.0,CHEMBL4188,Ki,uM,15.2,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N1[C@@H](C(=O)OCc2ccccc2)[C@@H]1C(=O)OCc1ccccc1,CHEMBL383647,Ki,nM,500.0,CHEMBL4188,Ki,uM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)OCc2ccccc2)C1C(=O)OCc1ccccc1,CHEMBL4288606,Ki,nM,1500.0,CHEMBL4188,Ki,uM,1.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)O)C1C(=O)OCC1CCCCC1,CHEMBL4294334,Ki,nM,120.0,CHEMBL4188,Ki,uM,0.12,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)O)C1C(=O)OCCc1ccccc1,CHEMBL4279824,Ki,nM,160.0,CHEMBL4188,Ki,uM,0.16,Rhodesain,Trypanosoma brucei rhodesiense
B,N#Cc1nc(N2CCOCC2)nc(N(Cc2ccc3c(c2)OCO3)C2CCCCC2)n1,CHEMBL2402091,Ki,nM,8.0,CHEMBL4188,Ki,nM,8.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CCC[C@H]1CC[C@H](N(Cc2ccc3c(c2)OCO3)c2nc(C#N)nc(N3CCOCC3)n2)CC1,CHEMBL4556848,Ki,nM,2.0,CHEMBL4188,Ki,nM,2.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,CHEMBL91704,Ki,nM,270.0,CHEMBL4188,Ki,nM,270.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCN(C)CC1,CHEMBL4456727,Ki,nM,1.8,CHEMBL4188,Ki,nM,1.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,CHEMBL4464737,Ki,nM,3.1,CHEMBL4188,Ki,nM,3.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)OCCO2,CHEMBL4456010,Ki,nM,0.74,CHEMBL4188,Ki,nM,0.74,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)OCO2,CHEMBL4437914,Ki,nM,0.034,CHEMBL4188,Ki,nM,0.034,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccc2c(c1)OCO2,CHEMBL4454883,Ki,nM,2.1,CHEMBL4188,Ki,nM,2.1,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1F,CHEMBL4515298,Ki,nM,0.003,CHEMBL4188,Ki,nM,0.003,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc(F)c1,CHEMBL4453415,Ki,nM,0.023,CHEMBL4188,Ki,nM,0.023,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1,CHEMBL4475066,Ki,nM,0.0011,CHEMBL4188,Ki,nM,0.0011,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Cl)cc1,CHEMBL4584291,Ki,nM,0.029,CHEMBL4188,Ki,nM,0.029,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(C(F)(F)F)cc1,CHEMBL4587965,Ki,nM,0.0044,CHEMBL4188,Ki,nM,0.0044,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1F,CHEMBL4566436,Ki,nM,0.0006,CHEMBL4188,Ki,nM,0.0006,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1c(F)cccc1F,CHEMBL4441635,Ki,nM,0.0076,CHEMBL4188,Ki,nM,0.0076,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(F)cc(F)c1,CHEMBL4436812,Ki,nM,0.015,CHEMBL4188,Ki,nM,0.015,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CCc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4438444,Ki,nM,5.54,CHEMBL4188,Ki,nM,5.54,Rhodesain,Trypanosoma brucei rhodesiense
B,CCC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4459413,Ki,nM,0.5,CHEMBL4188,Ki,nM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C1C(Cc2ccc(O)cc2)=C(Cc2ccc(O)cc2)C(=O)C1(c1ccc(O)cc1)C1(c2ccc(O)cc2)C(=O)C(Cc2ccc(O)cc2)=C(Cc2ccc(O)cc2)C1=O,CHEMBL4636682,IC50,nM,15000.0,CHEMBL4188,IC50,uM,15.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=c1oc(-c2ccc(O)cc2)cc(Cc2ccc(O)cc2)c1Cc1ccc(O)cc1O,CHEMBL4639270,IC50,nM,63000.0,CHEMBL4188,IC50,uM,63.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C1C(Cc2ccc(O)cc2)=C(Cc2ccc(O)cc2)C(=O)C1(c1ccc(O)cc1)c1cc(Cc2c(Cc3ccc(O)cc3)cc(-c3ccc(O)cc3)oc2=O)c(O)cc1O,CHEMBL4632423,IC50,nM,33000.0,CHEMBL4188,IC50,uM,33.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL140,IC50,nM,7750.0,CHEMBL4188,IC50,uM,7.75,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL4078345,IC50,nM,3050.0,CHEMBL4188,IC50,uM,3.05,Rhodesain,Trypanosoma brucei rhodesiense
B,c1ccc(CNc2nc(Nc3ccccc3)nc3ccccc23)cc1,CHEMBL597248,IC50,nM,30000.0,CHEMBL4188,IC50,uM,30.0,Rhodesain,Trypanosoma brucei rhodesiense
B,Cl.Cl.Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,CHEMBL4793916,IC50,nM,53000.0,CHEMBL4188,IC50,uM,53.0,Rhodesain,Trypanosoma brucei rhodesiense
B,Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21,CHEMBL531738,IC50,nM,38000.0,CHEMBL4188,IC50,uM,38.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COCCNC(=O)c1ccc(OC2CCN(Cc3ccc(F)c(F)c3)CC2)c(Cl)c1,CHEMBL533921,IC50,nM,9000.0,CHEMBL4188,IC50,uM,9.0,Rhodesain,Trypanosoma brucei rhodesiense
B,Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21,CHEMBL531738,Ki,nM,10000.0,CHEMBL4188,Ki,uM,10.0,Rhodesain,Trypanosoma brucei rhodesiense
B,COc1cc(C/C=N/NC(N)=S)ccc1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,CHEMBL4799587,IC50,nM,1200.0,CHEMBL4188,IC50,uM,1.2,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C1C=C(O)C(=O)c2ccccc21,CHEMBL240963,IC50,nM,33000.0,CHEMBL4188,IC50,uM,33.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,CHEMBL15193,IC50,nM,58000.0,CHEMBL4188,IC50,uM,58.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)=CCC1=C(O)c2ccccc2/C(=N/NC(N)=S)C1=O,CHEMBL4859457,IC50,nM,28000.0,CHEMBL4188,IC50,uM,28.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)=CCC1=C(O)c2ccccc2/C(=N/NC(=O)c2ccncc2)C1=O,CHEMBL4845877,IC50,nM,20000.0,CHEMBL4188,IC50,uM,20.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C1C=C(Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C(=O)c2ccccc21,CHEMBL4877896,IC50,nM,1800.0,CHEMBL4188,IC50,uM,1.8,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N,CHEMBL374508,IC50,nM,3.1,CHEMBL4188,IC50,uM,0.0031,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC1=C(C#N)C(=O)c2ccccc2C1=O)C(=O)O,CHEMBL4865195,Ki,nM,0.5,CHEMBL4188,Ki,nM,0.5,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)=CCC1=C(O)c2ccccc2/C(=N/NC(N)=S)C1=O,CHEMBL4859457,IC50,nM,66000.0,CHEMBL4188,IC50,uM,66.0,Rhodesain,Trypanosoma brucei rhodesiense
B,CC(C)=CCC1=C(O)c2ccccc2/C(=N/NC(=O)c2ccncc2)C1=O,CHEMBL4845877,IC50,nM,29000.0,CHEMBL4188,IC50,uM,29.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C1C=C(Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C(=O)c2ccccc21,CHEMBL4877896,IC50,nM,30000.0,CHEMBL4188,IC50,uM,30.0,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc1ccccc1)CCc1ccccc1)c1ccncc1,CHEMBL4857486,Ki,nM,98.0,CHEMBL4188,Ki,uM,0.098,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(/F)S(=O)(=O)Oc1ccccc1)CCc1ccccc1)c1ccncc1,CHEMBL4851485,Ki,nM,525.0,CHEMBL4188,Ki,uM,0.525,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc1ccccc1)CCc1ccccc1)c1ccc2c(c1)OCCO2,CHEMBL4855613,Ki,nM,45.0,CHEMBL4188,Ki,uM,0.045,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)cc1,CHEMBL4861941,Ki,nM,24.0,CHEMBL4188,Ki,uM,0.024,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2ccc3c(c2)OCCO3)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)cc1,CHEMBL4860770,Ki,nM,98.0,CHEMBL4188,Ki,uM,0.098,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)cc1,CHEMBL4863808,Ki,nM,34.0,CHEMBL4188,Ki,uM,0.034,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)c1,CHEMBL4864383,Ki,nM,94.0,CHEMBL4188,Ki,uM,0.094,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccc3c(c2)OCCO3)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)c1,CHEMBL4874291,Ki,nM,59.0,CHEMBL4188,Ki,uM,0.059000000000000004,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)c1,CHEMBL4877627,Ki,nM,152.0,CHEMBL4188,Ki,uM,0.152,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc1ccccc1)CCc1ccccc1)OCc1ccccc1,CHEMBL4854425,Ki,nM,158.0,CHEMBL4188,Ki,uM,0.158,Rhodesain,Trypanosoma brucei rhodesiense
B,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Oc2ccccc2)CCc2ccccc2)CC1,CHEMBL4858582,Ki,nM,108.0,CHEMBL4188,Ki,uM,0.10800000000000001,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc1ccccc1)CCc1ccccc1)c1ccncc1,CHEMBL4850543,Ki,nM,53.0,CHEMBL4188,Ki,uM,0.053,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc1ccccc1)CCc1ccccc1)c1ccc2c(c1)OCCO2,CHEMBL4871967,Ki,nM,46.0,CHEMBL4188,Ki,uM,0.046,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc1ccccc1)CCc1ccccc1)c1cc(F)cc(F)c1,CHEMBL4858122,Ki,nM,124.0,CHEMBL4188,Ki,uM,0.124,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)cc1,CHEMBL4866378,Ki,nM,15.0,CHEMBL4188,Ki,uM,0.015,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2ccc3c(c2)OCCO3)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)cc1,CHEMBL4878537,Ki,nM,14.0,CHEMBL4188,Ki,uM,0.013999999999999999,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)cc1,CHEMBL4867613,Ki,nM,29.0,CHEMBL4188,Ki,uM,0.028999999999999998,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)c1,CHEMBL4847302,Ki,nM,61.0,CHEMBL4188,Ki,uM,0.061,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccc3c(c2)OCCO3)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)c1,CHEMBL4868480,Ki,nM,92.0,CHEMBL4188,Ki,uM,0.092,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)Cc2ccccc2)CCc2ccccc2)c1,CHEMBL4878675,Ki,nM,380.0,CHEMBL4188,Ki,uM,0.38,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@H](/C=C(\F)S(=O)(=O)Oc1ccccc1)CCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCNCC1,CHEMBL4863200,Ki,nM,192.0,CHEMBL4188,Ki,nM,192.0,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C/S(=O)(=O)Oc2ccccc2)CCc2ccccc2)cc1,CHEMBL4871105,Ki,nM,0.45,CHEMBL4188,Ki,nM,0.45,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2cc[n+]([O-])cc2)C(=O)N[C@H](/C=C/S(=O)(=O)Oc2ccccc2)CCc2ccccc2)cc1,CHEMBL4855902,Ki,nM,1.5,CHEMBL4188,Ki,nM,1.5,Rhodesain,Trypanosoma brucei rhodesiense
B,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C(\F)S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(F)cc(F)c1,CHEMBL4867663,Ki,nM,350.0,CHEMBL4188,Ki,uM,0.35,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1ccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)c2ccccc2)CCc2ccccc2)cc1,CHEMBL4867683,Ki,nM,100.0,CHEMBL4188,Ki,uM,0.1,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccncc2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)c2ccccc2)CCc2ccccc2)c1,CHEMBL4851440,Ki,nM,25.0,CHEMBL4188,Ki,uM,0.025,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2ccc3c(c2)OCCO3)C(=O)N[C@H](/C=C(\F)S(=O)(=O)c2ccccc2)CCc2ccccc2)c1,CHEMBL4854682,Ki,nM,35.0,CHEMBL4188,Ki,uM,0.035,Rhodesain,Trypanosoma brucei rhodesiense
B,Cc1cccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@H](/C=C(\F)S(=O)(=O)c2ccccc2)CCc2ccccc2)c1,CHEMBL4857753,Ki,nM,329.0,CHEMBL4188,Ki,uM,0.32899999999999996,Rhodesain,Trypanosoma brucei rhodesiense
B,CSCC[C@@H](/C=C(\F)S(=O)(=O)c1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccncc1,CHEMBL4873498,Ki,nM,56.0,CHEMBL4188,Ki,uM,0.055999999999999994,Rhodesain,Trypanosoma brucei rhodesiense
